1.600000e+00	1.562501e+00	-6.051546e-01	3.490062e-02	-2.577328e-04	-2.704025e-06	-1.044215e-07	-1.540628e-08
1.610000e+00	1.561857e+00	-6.026142e-01	3.465818e-02	-2.560302e-04	-2.711170e-06	-1.069022e-07	-1.556068e-08
1.620000e+00	1.561211e+00	-6.000683e-01	3.441575e-02	-2.543277e-04	-2.717998e-06	-1.093058e-07	-1.570034e-08
1.630000e+00	1.560562e+00	-5.975171e-01	3.417335e-02	-2.526256e-04	-2.724491e-06	-1.116299e-07	-1.582539e-08
1.640000e+00	1.559910e+00	-5.949608e-01	3.393100e-02	-2.509237e-04	-2.730631e-06	-1.138722e-07	-1.593598e-08
1.650000e+00	1.559255e+00	-5.923995e-01	3.368872e-02	-2.492221e-04	-2.736401e-06	-1.160305e-07	-1.603228e-08
1.660000e+00	1.558598e+00	-5.898335e-01	3.344654e-02	-2.475209e-04	-2.741782e-06	-1.181027e-07	-1.611449e-08
1.670000e+00	1.557939e+00	-5.872627e-01	3.320448e-02	-2.458201e-04	-2.746758e-06	-1.200867e-07	-1.618281e-08
1.680000e+00	1.557277e+00	-5.846875e-01	3.296256e-02	-2.441197e-04	-2.751312e-06	-1.219808e-07	-1.623748e-08
1.690000e+00	1.556612e+00	-5.821080e-01	3.272079e-02	-2.424198e-04	-2.755429e-06	-1.237831e-07	-1.627875e-08
1.700000e+00	1.555945e+00	-5.795244e-01	3.247921e-02	-2.407204e-04	-2.759094e-06	-1.254920e-07	-1.630688e-08
1.710000e+00	1.555275e+00	-5.769367e-01	3.223783e-02	-2.390215e-04	-2.762290e-06	-1.271063e-07	-1.632217e-08
1.720000e+00	1.554602e+00	-5.743452e-01	3.199667e-02	-2.373232e-04	-2.765005e-06	-1.286247e-07	-1.632491e-08
1.730000e+00	1.553928e+00	-5.717500e-01	3.175575e-02	-2.356256e-04	-2.767225e-06	-1.300460e-07	-1.631541e-08
1.740000e+00	1.553250e+00	-5.691514e-01	3.151510e-02	-2.339286e-04	-2.768936e-06	-1.313695e-07	-1.629398e-08
1.750000e+00	1.552570e+00	-5.665494e-01	3.127473e-02	-2.322324e-04	-2.770127e-06	-1.325945e-07	-1.626096e-08
1.760000e+00	1.551888e+00	-5.639442e-01	3.103467e-02	-2.305369e-04	-2.770786e-06	-1.337206e-07	-1.621669e-08
1.770000e+00	1.551203e+00	-5.613360e-01	3.079494e-02	-2.288422e-04	-2.770903e-06	-1.347476e-07	-1.616150e-08
1.780000e+00	1.550515e+00	-5.587249e-01	3.055555e-02	-2.271484e-04	-2.770467e-06	-1.356754e-07	-1.609575e-08
1.790000e+00	1.549825e+00	-5.561112e-01	3.031653e-02	-2.254556e-04	-2.769470e-06	-1.365042e-07	-1.601979e-08
1.800000e+00	1.549133e+00	-5.534949e-01	3.007789e-02	-2.237637e-04	-2.767903e-06	-1.372346e-07	-1.593396e-08
1.810000e+00	1.548438e+00	-5.508763e-01	2.983966e-02	-2.220729e-04	-2.765760e-06	-1.378670e-07	-1.583865e-08
1.820000e+00	1.547740e+00	-5.482554e-01	2.960186e-02	-2.203832e-04	-2.763034e-06	-1.384025e-07	-1.573419e-08
1.830000e+00	1.547040e+00	-5.456325e-01	2.936450e-02	-2.186946e-04	-2.759719e-06	-1.388420e-07	-1.562095e-08
